sale_id,product_id,customer_id,timestamp,quantity,price_x,revenue,_revenue,location,gender,signup_date,name,category,supplier,price_y
3030,55,31,2022-06-01,4,44564,178256,178256,Kano,Female,2020-12-02,Product_55,Books,Supplier A,44564
3031,3,11,2022-09-10,1,33562,33562,33562,Ibadan,Female,2021-08-26,Product_3,Toys,Supplier C,33562
3032,78,343,2022-09-04,3,23911,71733,71733,Lagos,Female,2021-12-09,Product_78,Books,Supplier D,23911
3033,38,377,2023-01-20,2,8573,17146,17146,Abuja,Male,2020-02-11,Product_38,Home,Supplier A,8573
3034,1,130,2022-02-04,2,27088,54176,54176,Lagos,Female,2020-01-10,Product_1,Books,Supplier A,27088
3035,38,488,2021-03-27,3,8573,25719,25719,Ibadan,Male,2022-07-09,Product_38,Home,Supplier A,8573
3036,85,105,2021-11-16,1,48351,48351,48351,Lagos,Female,2021-05-18,Product_85,Fashion,Supplier C,48351
3037,29,27,2023-11-22,4,5584,22336,22336,Ibadan,Male,2020-12-15,Product_29,Electronics,Supplier B,5584
3038,5,227,2021-12-02,4,22227,88908,88908,Abuja,Male,2022-10-04,Product_5,Groceries,Supplier D,22227
3039,74,2,2021-02-20,1,42346,42346,42346,Port Harcourt,Female,2022-06-18,Product_74,Toys,Supplier D,42346
3040,92,359,2021-06-23,4,49401,197604,197604,Kano,Male,2020-02-28,Product_92,Groceries,Supplier A,49401
3041,21,101,2022-05-16,2,22236,44472,44472,Port Harcourt,Female,2020-01-04,Product_21,Groceries,Supplier D,22236
3042,71,21,2021-03-17,2,32732,65464,65464,Port Harcourt,Male,2022-03-04,Product_71,Toys,Supplier A,32732
3043,67,58,2021-11-12,2,36624,73248,73248,Ibadan,Female,2021-04-29,Product_67,Electronics,Supplier A,36624
3044,47,389,2022-11-28,2,21695,43390,43390,Lagos,Female,2021-09-01,Product_47,Home,Supplier B,21695
3045,84,180,2023-10-07,1,44913,44913,44913,Lagos,Female,2021-04-22,Product_84,Home,Supplier A,44913
3046,83,429,2023-01-02,4,22542,90168,90168,Enugu,Female,2020-02-11,Product_83,Fashion,Supplier B,22542
3047,35,341,2023-12-31,4,7991,31964,31964,Lagos,Female,2021-05-28,Product_35,Electronics,Supplier A,7991
3048,68,349,2023-08-27,3,14788,44364,44364,Kano,Male,2020-09-17,Product_68,Electronics,Supplier A,14788
3049,69,20,2023-05-04,1,24150,24150,24150,Ibadan,Female,2021-06-29,Product_69,Fashion,Supplier C,24150
3050,1,255,2022-10-28,4,27088,108352,108352,Abuja,Female,2021-04-19,Product_1,Books,Supplier A,27088
3051,68,317,2022-10-14,4,14788,59152,59152,Lagos,Female,2022-12-13,Product_68,Electronics,Supplier A,14788
3052,12,38,2023-12-31,3,13487,40461,40461,Kano,Male,2021-09-30,Product_12,Fashion,Supplier B,13487
3053,60,148,2021-02-15,2,27582,55164,55164,Port Harcourt,Male,2020-09-26,Product_60,Groceries,Supplier D,27582
3054,27,498,2023-12-07,4,26321,105284,105284,Abuja,Female,2022-01-28,Product_27,Toys,Supplier A,26321
3055,56,25,2021-05-29,2,8313,16626,16626,Enugu,Female,2020-08-26,Product_56,Groceries,Supplier A,8313
3056,23,386,2023-06-29,3,13781,41343,41343,Abuja,Male,2021-10-07,Product_23,Toys,Supplier C,13781
3057,25,121,2022-04-01,4,33839,135356,135356,Abuja,Female,2020-01-01,Product_25,Books,Supplier D,33839
3058,21,416,2023-05-27,2,22236,44472,44472,Kano,Male,2020-03-09,Product_21,Groceries,Supplier D,22236
3059,61,26,2023-08-24,1,29741,29741,29741,Port Harcourt,Female,2022-12-15,Product_61,Toys,Supplier D,29741
3060,63,454,2023-05-19,2,45069,90138,90138,Ibadan,Female,2022-02-16,Product_63,Home,Supplier A,45069
3061,52,169,2023-07-18,2,35696,71392,71392,Ibadan,Male,2020-05-24,Product_52,Books,Supplier D,35696
3062,88,323,2023-10-21,2,34256,68512,68512,Lagos,Female,2022-03-24,Product_88,Electronics,Supplier B,34256
3063,25,225,2023-09-28,2,33839,67678,67678,Kano,Male,2022-09-30,Product_25,Books,Supplier D,33839
3064,55,1,2023-02-13,1,44564,44564,44564,Ibadan,Male,2020-12-25,Product_55,Books,Supplier A,44564
3065,46,307,2021-09-01,3,25360,76080,76080,Enugu,Female,2022-02-16,Product_46,Toys,Supplier C,25360
3066,32,261,2022-04-19,2,7559,15118,15118,Lagos,Male,2022-05-25,Product_32,Toys,Supplier A,7559
3067,55,13,2022-01-17,2,44564,89128,89128,Enugu,Male,2021-06-17,Product_55,Books,Supplier A,44564
3068,96,403,2022-05-04,4,7924,31696,31696,Lagos,Male,2020-01-29,Product_96,Books,Supplier B,7924
3069,5,396,2023-11-27,4,22227,88908,88908,Abuja,Male,2021-12-02,Product_5,Groceries,Supplier D,22227
3070,36,48,2022-02-01,1,47795,47795,47795,Ibadan,Male,2021-11-29,Product_36,Books,Supplier D,47795
3071,49,409,2021-10-23,1,25838,25838,25838,Enugu,Female,2022-01-13,Product_49,Groceries,Supplier D,25838
3072,58,313,2021-04-17,1,47682,47682,47682,Lagos,Male,2020-11-08,Product_58,Groceries,Supplier D,47682
3073,39,371,2023-05-10,4,9577,38308,38308,Port Harcourt,Male,2020-01-29,Product_39,Fashion,Supplier A,9577
3074,80,291,2023-08-12,2,13761,27522,27522,Enugu,Female,2021-03-04,Product_80,Electronics,Supplier A,13761
3075,97,332,2022-06-14,4,13357,53428,53428,Enugu,Female,2022-08-01,Product_97,Toys,Supplier D,13357
3076,85,94,2023-07-23,3,48351,145053,145053,Lagos,Female,2022-11-29,Product_85,Fashion,Supplier C,48351
3077,61,261,2021-10-15,1,29741,29741,29741,Lagos,Male,2022-05-25,Product_61,Toys,Supplier D,29741
3078,9,482,2022-12-07,1,35332,35332,35332,Kano,Female,2020-07-01,Product_9,Electronics,Supplier A,35332
3079,6,278,2021-08-03,1,30720,30720,30720,Abuja,Male,2020-12-07,Product_6,Toys,Supplier A,30720
3080,35,359,2023-01-02,3,7991,23973,23973,Kano,Male,2020-02-28,Product_35,Electronics,Supplier A,7991
3081,39,205,2021-12-10,2,9577,19154,19154,Lagos,Female,2022-01-24,Product_39,Fashion,Supplier A,9577
3082,22,185,2021-07-13,2,42707,85414,85414,Lagos,Male,2022-10-17,Product_22,Toys,Supplier D,42707
3083,41,175,2021-06-07,2,11883,23766,23766,Kano,Female,2020-07-16,Product_41,Groceries,Supplier D,11883
3084,5,438,2022-04-10,1,22227,22227,22227,Port Harcourt,Male,2020-10-01,Product_5,Groceries,Supplier D,22227
3085,42,387,2021-04-14,2,49646,99292,99292,Abuja,Male,2021-12-31,Product_42,Groceries,Supplier A,49646
3086,87,380,2021-02-03,4,32847,131388,131388,Kano,Male,2020-02-03,Product_87,Toys,Supplier C,32847
3087,81,309,2022-10-01,1,3593,3593,3593,Abuja,Female,2020-03-27,Product_81,Groceries,Supplier C,3593
3088,76,468,2021-11-21,3,10896,32688,32688,Abuja,Male,2021-08-16,Product_76,Electronics,Supplier C,10896
3089,87,415,2022-11-22,3,32847,98541,98541,Enugu,Female,2021-02-09,Product_87,Toys,Supplier C,32847
3090,80,69,2022-08-15,2,13761,27522,27522,Abuja,Female,2020-08-20,Product_80,Electronics,Supplier A,13761
3091,67,472,2021-05-21,1,36624,36624,36624,Port Harcourt,Male,2022-09-21,Product_67,Electronics,Supplier A,36624
3092,30,104,2022-04-19,4,17161,68644,68644,Lagos,Female,2022-05-30,Product_30,Electronics,Supplier B,17161
3093,57,246,2023-11-21,4,32098,128392,128392,Kano,Male,2020-07-20,Product_57,Toys,Supplier B,32098
3094,86,161,2023-06-03,1,28587,28587,28587,Abuja,Male,2021-09-07,Product_86,Fashion,Supplier C,28587
3095,73,200,2021-03-04,2,3842,7684,7684,Enugu,Female,2020-11-19,Product_73,Groceries,Supplier B,3842
3096,29,216,2021-10-31,3,5584,16752,16752,Kano,Male,2020-12-28,Product_29,Electronics,Supplier B,5584
3097,37,434,2023-12-21,3,15359,46077,46077,Port Harcourt,Male,2020-06-20,Product_37,Books,Supplier A,15359
3098,87,212,2022-01-31,4,32847,131388,131388,Lagos,Female,2020-01-23,Product_87,Toys,Supplier C,32847
3099,13,16,2021-11-30,4,37811,151244,151244,Ibadan,Male,2020-08-20,Product_13,Toys,Supplier A,37811
3100,32,498,2023-02-25,4,7559,30236,30236,Abuja,Female,2022-01-28,Product_32,Toys,Supplier A,7559
3101,46,372,2022-02-15,3,25360,76080,76080,Port Harcourt,Male,2021-09-01,Product_46,Toys,Supplier C,25360
3102,23,332,2021-10-11,4,13781,55124,55124,Enugu,Female,2022-08-01,Product_23,Toys,Supplier C,13781
3103,45,205,2022-04-11,3,38067,114201,114201,Lagos,Female,2022-01-24,Product_45,Toys,Supplier A,38067
3104,17,365,2021-03-21,3,11206,33618,33618,Enugu,Male,2021-07-05,Product_17,Electronics,Supplier A,11206
3105,85,490,2023-02-23,2,48351,96702,96702,Lagos,Male,2020-01-16,Product_85,Fashion,Supplier C,48351
3106,66,39,2023-01-03,2,13525,27050,27050,Ibadan,Female,2020-02-25,Product_66,Fashion,Supplier D,13525
3107,6,89,2021-03-18,2,30720,61440,61440,Port Harcourt,Male,2022-04-02,Product_6,Toys,Supplier A,30720
3108,18,430,2022-05-24,4,48017,192068,192068,Kano,Male,2020-01-25,Product_18,Toys,Supplier C,48017
3109,94,256,2023-10-30,3,32696,98088,98088,Kano,Female,2021-02-21,Product_94,Electronics,Supplier C,32696
3110,22,480,2022-04-07,4,42707,170828,170828,Ibadan,Female,2022-07-24,Product_22,Toys,Supplier D,42707
3111,33,254,2021-09-02,3,18771,56313,56313,Kano,Male,2021-01-20,Product_33,Electronics,Supplier D,18771
3112,30,216,2021-05-02,2,17161,34322,34322,Kano,Male,2020-12-28,Product_30,Electronics,Supplier B,17161
3113,81,368,2021-07-04,2,3593,7186,7186,Ibadan,Male,2020-01-04,Product_81,Groceries,Supplier C,3593
3114,32,303,2021-02-01,4,7559,30236,30236,Kano,Female,2022-04-10,Product_32,Toys,Supplier A,7559
3115,42,172,2023-09-25,3,49646,148938,148938,Ibadan,Male,2022-03-31,Product_42,Groceries,Supplier A,49646
3116,78,137,2023-02-01,4,23911,95644,95644,Abuja,Male,2022-02-23,Product_78,Books,Supplier D,23911
3117,10,488,2022-07-23,1,32466,32466,32466,Ibadan,Male,2022-07-09,Product_10,Books,Supplier B,32466
3118,36,498,2021-11-06,4,47795,191180,191180,Abuja,Female,2022-01-28,Product_36,Books,Supplier D,47795
3119,34,471,2023-04-10,2,46039,92078,92078,Lagos,Female,2022-07-23,Product_34,Electronics,Supplier D,46039
3120,73,384,2023-09-19,3,3842,11526,11526,Abuja,Male,2020-12-07,Product_73,Groceries,Supplier B,3842
3121,28,178,2023-12-16,3,27160,81480,81480,Lagos,Male,2021-07-07,Product_28,Groceries,Supplier D,27160
3122,11,77,2023-03-02,4,7509,30036,30036,Abuja,Female,2021-08-17,Product_11,Electronics,Supplier D,7509
3123,78,188,2022-04-09,2,23911,47822,47822,Lagos,Female,2020-10-15,Product_78,Books,Supplier D,23911
3124,39,480,2022-11-09,1,9577,9577,9577,Ibadan,Female,2022-07-24,Product_39,Fashion,Supplier A,9577
3125,47,498,2023-09-06,4,21695,86780,86780,Abuja,Female,2022-01-28,Product_47,Home,Supplier B,21695
3126,19,15,2022-11-01,3,44986,134958,134958,Abuja,Female,2021-10-06,Product_19,Electronics,Supplier C,44986
3127,15,292,2022-11-29,2,1507,3014,3014,Lagos,Female,2020-10-12,Product_15,Books,Supplier D,1507
3128,28,497,2023-09-21,3,27160,81480,81480,Abuja,Female,2020-09-07,Product_28,Groceries,Supplier D,27160
3129,24,319,2021-03-19,3,1935,5805,5805,Port Harcourt,Male,2021-08-01,Product_24,Fashion,Supplier B,1935
3130,72,325,2022-06-18,3,16922,50766,50766,Kano,Female,2021-03-27,Product_72,Groceries,Supplier A,16922
3131,9,214,2021-04-18,3,35332,105996,105996,Lagos,Female,2020-12-11,Product_9,Electronics,Supplier A,35332
3132,47,208,2023-02-03,1,21695,21695,21695,Ibadan,Male,2020-01-11,Product_47,Home,Supplier B,21695
3133,33,169,2021-01-15,2,18771,37542,37542,Ibadan,Male,2020-05-24,Product_33,Electronics,Supplier D,18771
3134,62,330,2022-01-05,4,31178,124712,124712,Enugu,Male,2022-01-04,Product_62,Fashion,Supplier D,31178
3135,97,280,2021-07-24,2,13357,26714,26714,Enugu,Male,2022-12-22,Product_97,Toys,Supplier D,13357
3136,19,466,2023-05-15,2,44986,89972,89972,Abuja,Male,2022-04-06,Product_19,Electronics,Supplier C,44986
3137,67,305,2022-03-17,2,36624,73248,73248,Port Harcourt,Female,2020-02-24,Product_67,Electronics,Supplier A,36624
3138,74,146,2023-05-09,4,42346,169384,169384,Lagos,Female,2022-07-06,Product_74,Toys,Supplier D,42346
3139,40,263,2021-08-15,2,21453,42906,42906,Lagos,Male,2021-10-25,Product_40,Groceries,Supplier B,21453
3140,47,4,2022-06-12,4,21695,86780,86780,Port Harcourt,Male,2021-10-28,Product_47,Home,Supplier B,21695
3141,65,90,2021-12-20,4,26529,106116,106116,Port Harcourt,Female,2022-01-28,Product_65,Electronics,Supplier C,26529
3142,29,453,2022-09-15,1,5584,5584,5584,Kano,Male,2020-02-16,Product_29,Electronics,Supplier B,5584
3143,50,60,2023-10-22,3,22230,66690,66690,Ibadan,Male,2021-12-14,Product_50,Fashion,Supplier D,22230
3144,98,311,2023-07-16,4,45423,181692,181692,Kano,Female,2022-10-28,Product_98,Groceries,Supplier B,45423
3145,13,16,2021-06-10,3,37811,113433,113433,Ibadan,Male,2020-08-20,Product_13,Toys,Supplier A,37811
3146,1,227,2023-05-21,2,27088,54176,54176,Abuja,Male,2022-10-04,Product_1,Books,Supplier A,27088
3147,34,474,2022-03-20,3,46039,138117,138117,Lagos,Male,2021-09-06,Product_34,Electronics,Supplier D,46039
3148,93,466,2022-04-08,3,34950,104850,104850,Abuja,Male,2022-04-06,Product_93,Groceries,Supplier B,34950
3149,48,29,2023-11-20,3,12439,37317,37317,Lagos,Male,2022-04-10,Product_48,Toys,Supplier C,12439
3150,77,151,2022-04-18,2,17982,35964,35964,Port Harcourt,Male,2020-01-05,Product_77,Home,Supplier B,17982
3151,48,245,2022-07-11,2,12439,24878,24878,Ibadan,Female,2022-08-26,Product_48,Toys,Supplier C,12439
3152,49,270,2021-03-21,4,25838,103352,103352,Abuja,Female,2021-10-23,Product_49,Groceries,Supplier D,25838
3153,64,79,2023-11-29,4,12245,48980,48980,Ibadan,Male,2021-09-04,Product_64,Fashion,Supplier C,12245
3154,61,433,2021-08-28,1,29741,29741,29741,Lagos,Male,2020-04-17,Product_61,Toys,Supplier D,29741
3155,29,289,2022-07-11,2,5584,11168,11168,Kano,Male,2021-10-31,Product_29,Electronics,Supplier B,5584
3156,39,153,2022-08-13,1,9577,9577,9577,Kano,Male,2020-03-18,Product_39,Fashion,Supplier A,9577
3157,88,277,2021-09-26,2,34256,68512,68512,Lagos,Male,2020-05-27,Product_88,Electronics,Supplier B,34256
3158,26,401,2021-12-01,3,35650,106950,106950,Ibadan,Female,2021-11-23,Product_26,Fashion,Supplier C,35650
3159,17,279,2021-11-08,1,11206,11206,11206,Lagos,Female,2021-04-20,Product_17,Electronics,Supplier A,11206
3160,71,57,2023-12-13,1,32732,32732,32732,Abuja,Male,2022-11-04,Product_71,Toys,Supplier A,32732
3161,13,491,2023-12-28,1,37811,37811,37811,Enugu,Male,2021-05-07,Product_13,Toys,Supplier A,37811
3162,69,465,2022-11-25,2,24150,48300,48300,Abuja,Male,2021-11-18,Product_69,Fashion,Supplier C,24150
3163,26,186,2021-02-03,4,35650,142600,142600,Ibadan,Female,2022-09-23,Product_26,Fashion,Supplier C,35650
3164,49,398,2022-01-21,1,25838,25838,25838,Abuja,Male,2020-05-09,Product_49,Groceries,Supplier D,25838
3165,67,93,2021-09-06,4,36624,146496,146496,Abuja,Male,2021-06-26,Product_67,Electronics,Supplier A,36624
3166,7,276,2023-12-07,2,10382,20764,20764,Ibadan,Male,2021-11-19,Product_7,Groceries,Supplier A,10382
3167,58,158,2023-03-05,1,47682,47682,47682,Kano,Female,2020-03-29,Product_58,Groceries,Supplier D,47682
3168,49,275,2023-05-02,2,25838,51676,51676,Ibadan,Female,2022-04-28,Product_49,Groceries,Supplier D,25838
3169,53,181,2023-05-24,4,27583,110332,110332,Lagos,Female,2022-07-11,Product_53,Books,Supplier C,27583
3170,65,359,2022-01-11,4,26529,106116,106116,Kano,Male,2020-02-28,Product_65,Electronics,Supplier C,26529
3171,62,440,2022-12-25,1,31178,31178,31178,Enugu,Male,2022-03-27,Product_62,Fashion,Supplier D,31178
3172,17,77,2021-07-21,4,11206,44824,44824,Abuja,Female,2021-08-17,Product_17,Electronics,Supplier A,11206
3173,43,466,2022-03-21,3,2853,8559,8559,Abuja,Male,2022-04-06,Product_43,Home,Supplier D,2853
3174,25,151,2021-10-24,3,33839,101517,101517,Port Harcourt,Male,2020-01-05,Product_25,Books,Supplier D,33839
3175,3,446,2022-05-08,1,33562,33562,33562,Port Harcourt,Female,2020-12-04,Product_3,Toys,Supplier C,33562
3176,79,238,2021-12-04,2,47266,94532,94532,Ibadan,Male,2022-09-09,Product_79,Fashion,Supplier C,47266
3177,29,289,2023-07-12,2,5584,11168,11168,Kano,Male,2021-10-31,Product_29,Electronics,Supplier B,5584
3178,32,231,2023-12-26,2,7559,15118,15118,Enugu,Female,2021-08-26,Product_32,Toys,Supplier A,7559
3179,26,488,2023-03-03,3,35650,106950,106950,Ibadan,Male,2022-07-09,Product_26,Fashion,Supplier C,35650
3180,16,18,2023-08-20,4,5945,23780,23780,Enugu,Female,2020-12-11,Product_16,Groceries,Supplier A,5945
3181,25,73,2021-11-13,3,33839,101517,101517,Abuja,Female,2020-04-20,Product_25,Books,Supplier D,33839
3182,54,417,2023-07-31,4,22010,88040,88040,Lagos,Male,2022-01-20,Product_54,Home,Supplier A,22010
3183,28,416,2022-09-18,3,27160,81480,81480,Kano,Male,2020-03-09,Product_28,Groceries,Supplier D,27160
3184,73,189,2021-03-16,2,3842,7684,7684,Kano,Female,2020-07-14,Product_73,Groceries,Supplier B,3842
3185,56,438,2023-07-28,2,8313,16626,16626,Port Harcourt,Male,2020-10-01,Product_56,Groceries,Supplier A,8313
3186,65,17,2021-02-28,2,26529,53058,53058,Enugu,Female,2021-06-07,Product_65,Electronics,Supplier C,26529
3187,93,19,2022-01-21,1,34950,34950,34950,Abuja,Male,2022-12-05,Product_93,Groceries,Supplier B,34950
3188,86,219,2021-01-15,1,28587,28587,28587,Abuja,Female,2020-05-20,Product_86,Fashion,Supplier C,28587
3189,80,326,2021-07-18,4,13761,55044,55044,Kano,Female,2020-06-13,Product_80,Electronics,Supplier A,13761
3190,41,483,2021-02-04,1,11883,11883,11883,Port Harcourt,Male,2022-09-09,Product_41,Groceries,Supplier D,11883
3191,51,120,2021-06-11,3,21927,65781,65781,Ibadan,Male,2021-07-12,Product_51,Electronics,Supplier B,21927
3192,71,101,2023-09-09,3,32732,98196,98196,Port Harcourt,Female,2020-01-04,Product_71,Toys,Supplier A,32732
3193,78,34,2023-03-10,4,23911,95644,95644,Ibadan,Female,2020-01-08,Product_78,Books,Supplier D,23911
3194,29,84,2023-06-14,4,5584,22336,22336,Enugu,Female,2020-10-03,Product_29,Electronics,Supplier B,5584
3195,83,409,2022-04-16,2,22542,45084,45084,Enugu,Female,2022-01-13,Product_83,Fashion,Supplier B,22542
3196,19,196,2022-06-15,1,44986,44986,44986,Kano,Male,2020-08-03,Product_19,Electronics,Supplier C,44986
3197,66,330,2023-03-03,2,13525,27050,27050,Enugu,Male,2022-01-04,Product_66,Fashion,Supplier D,13525
3198,41,202,2023-05-02,1,11883,11883,11883,Ibadan,Male,2020-05-09,Product_41,Groceries,Supplier D,11883
3199,45,344,2021-12-14,1,38067,38067,38067,Port Harcourt,Male,2022-01-15,Product_45,Toys,Supplier A,38067
3200,15,341,2022-11-25,4,1507,6028,6028,Lagos,Female,2021-05-28,Product_15,Books,Supplier D,1507
3201,3,11,2023-07-24,2,33562,67124,67124,Ibadan,Female,2021-08-26,Product_3,Toys,Supplier C,33562
3202,11,347,2023-07-02,2,7509,15018,15018,Kano,Male,2021-04-15,Product_11,Electronics,Supplier D,7509
3203,53,400,2021-05-27,1,27583,27583,27583,Port Harcourt,Female,2022-03-29,Product_53,Books,Supplier C,27583
3204,46,218,2022-11-06,1,25360,25360,25360,Abuja,Female,2020-08-05,Product_46,Toys,Supplier C,25360
3205,30,445,2022-11-18,4,17161,68644,68644,Ibadan,Female,2020-08-03,Product_30,Electronics,Supplier B,17161
3206,57,253,2023-08-18,3,32098,96294,96294,Ibadan,Female,2020-03-15,Product_57,Toys,Supplier B,32098
3207,18,222,2022-11-17,2,48017,96034,96034,Port Harcourt,Female,2022-09-19,Product_18,Toys,Supplier C,48017
3208,51,383,2021-05-01,2,21927,43854,43854,Enugu,Male,2021-08-10,Product_51,Electronics,Supplier B,21927
3209,48,369,2022-02-23,4,12439,49756,49756,Lagos,Male,2021-10-27,Product_48,Toys,Supplier C,12439
3210,66,80,2021-12-16,4,13525,54100,54100,Abuja,Female,2021-11-22,Product_66,Fashion,Supplier D,13525
3211,96,7,2021-02-11,2,7924,15848,15848,Kano,Female,2020-03-01,Product_96,Books,Supplier B,7924
3212,8,272,2021-01-29,2,1636,3272,3272,Ibadan,Male,2020-06-04,Product_8,Books,Supplier C,1636
3213,22,227,2023-08-24,1,42707,42707,42707,Abuja,Male,2022-10-04,Product_22,Toys,Supplier D,42707
3214,6,16,2023-02-24,3,30720,92160,92160,Ibadan,Male,2020-08-20,Product_6,Toys,Supplier A,30720
3215,76,424,2021-01-14,2,10896,21792,21792,Enugu,Female,2021-12-13,Product_76,Electronics,Supplier C,10896
3216,57,12,2023-07-09,4,32098,128392,128392,Kano,Female,2021-11-12,Product_57,Toys,Supplier B,32098
3217,36,291,2023-03-29,1,47795,47795,47795,Enugu,Female,2021-03-04,Product_36,Books,Supplier D,47795
3218,79,241,2023-04-05,1,47266,47266,47266,Enugu,Male,2021-07-20,Product_79,Fashion,Supplier C,47266
3219,92,21,2023-05-22,4,49401,197604,197604,Port Harcourt,Male,2022-03-04,Product_92,Groceries,Supplier A,49401
3220,57,178,2021-10-22,4,32098,128392,128392,Lagos,Male,2021-07-07,Product_57,Toys,Supplier B,32098
3221,49,427,2023-05-14,1,25838,25838,25838,Abuja,Male,2020-03-01,Product_49,Groceries,Supplier D,25838
3222,45,228,2022-07-02,4,38067,152268,152268,Port Harcourt,Male,2022-06-06,Product_45,Toys,Supplier A,38067
3223,82,496,2023-11-27,1,12222,12222,12222,Ibadan,Male,2021-02-17,Product_82,Home,Supplier A,12222
3224,66,273,2023-10-05,4,13525,54100,54100,Abuja,Female,2022-12-08,Product_66,Fashion,Supplier D,13525
3225,77,288,2023-11-04,1,17982,17982,17982,Kano,Male,2020-02-01,Product_77,Home,Supplier B,17982
3226,45,297,2022-09-27,2,38067,76134,76134,Enugu,Female,2022-10-06,Product_45,Toys,Supplier A,38067
3227,79,134,2022-08-18,2,47266,94532,94532,Kano,Male,2020-01-13,Product_79,Fashion,Supplier C,47266
3228,20,472,2022-09-06,4,29757,119028,119028,Port Harcourt,Male,2022-09-21,Product_20,Home,Supplier B,29757
3229,64,283,2023-11-12,3,12245,36735,36735,Port Harcourt,Male,2022-09-16,Product_64,Fashion,Supplier C,12245
3230,93,404,2022-04-10,2,34950,69900,69900,Ibadan,Female,2020-05-28,Product_93,Groceries,Supplier B,34950
3231,93,153,2023-08-13,1,34950,34950,34950,Kano,Male,2020-03-18,Product_93,Groceries,Supplier B,34950
